   x    v    u    error 
     0.91171      0.08822      0.08822     -6.81031 
     0.91181      0.08812      0.08812     -6.81006 
     0.91191      0.08802      0.08802     -6.80981 
     0.91201      0.08792      0.08792     -6.80956 
     0.91211      0.08782      0.08782     -6.80931 
     0.91221      0.08772      0.08772     -6.80906 
     0.91231      0.08762      0.08762     -6.80881 
     0.91241      0.08752      0.08752     -6.80855 
     0.91251      0.08742      0.08742     -6.80830 
     0.91261      0.08732      0.08732     -6.80805 
     0.91271      0.08722      0.08722     -6.80780 
     0.91281      0.08712      0.08712     -6.80754 
     0.91291      0.08702      0.08702     -6.80729 
     0.91301      0.08692      0.08692     -6.80703 
     0.91311      0.08682      0.08682     -6.80678 
     0.91321      0.08672      0.08672     -6.80652 
     0.91331      0.08662      0.08662     -6.80627 
     0.91341      0.08652      0.08652     -6.80601 
     0.91351      0.08643      0.08643     -6.80576 
     0.91361      0.08633      0.08633     -6.80550 
     0.91371      0.08623      0.08623     -6.80524 
     0.91381      0.08613      0.08613     -6.80498 
     0.91391      0.08603      0.08603     -6.80472 
     0.91401      0.08593      0.08593     -6.80447 
     0.91411      0.08583      0.08583     -6.80421 
     0.91421      0.08573      0.08573     -6.80395 
     0.91431      0.08563      0.08563     -6.80369 
     0.91441      0.08553      0.08553     -6.80343 
     0.91451      0.08543      0.08543     -6.80317 
     0.91461      0.08533      0.08533     -6.80290 
     0.91471      0.08523      0.08523     -6.80264 
     0.91481      0.08513      0.08513     -6.80238 
     0.91491      0.08503      0.08503     -6.80212 
     0.91501      0.08493      0.08493     -6.80185 
     0.91511      0.08483      0.08483     -6.80159 
     0.91521      0.08473      0.08473     -6.80132 
     0.91531      0.08463      0.08463     -6.80106 
     0.91541      0.08453      0.08453     -6.80079 
     0.91551      0.08443      0.08443     -6.80053 
     0.91561      0.08433      0.08433     -6.80026 
     0.91571      0.08423      0.08423     -6.80000 
     0.91581      0.08413      0.08413     -6.79973 
     0.91591      0.08403      0.08403     -6.79946 
     0.91601      0.08393      0.08393     -6.79919 
     0.91611      0.08383      0.08383     -6.79893 
     0.91621      0.08373      0.08373     -6.79866 
     0.91631      0.08363      0.08363     -6.79839 
     0.91641      0.08353      0.08353     -6.79812 
     0.91651      0.08343      0.08343     -6.79785 
     0.91661      0.08333      0.08333     -6.79758 
     0.91671      0.08323      0.08323     -6.79730 
     0.91681      0.08313      0.08313     -6.79703 
     0.91691      0.08303      0.08303     -6.79676 
     0.91701      0.08293      0.08293     -6.79649 
     0.91711      0.08283      0.08283     -6.79621 
     0.91721      0.08273      0.08273     -6.79594 
     0.91731      0.08263      0.08263     -6.79567 
     0.91741      0.08253      0.08253     -6.79539 
     0.91751      0.08243      0.08243     -6.79512 
     0.91761      0.08233      0.08233     -6.79484 
     0.91771      0.08223      0.08223     -6.79456 
     0.91781      0.08213      0.08213     -6.79429 
     0.91791      0.08203      0.08203     -6.79401 
     0.91801      0.08193      0.08193     -6.79373 
     0.91811      0.08183      0.08183     -6.79345 
     0.91821      0.08173      0.08173     -6.79318 
     0.91831      0.08163      0.08163     -6.79290 
     0.91841      0.08153      0.08153     -6.79262 
     0.91851      0.08143      0.08143     -6.79234 
     0.91861      0.08133      0.08133     -6.79206 
     0.91871      0.08123      0.08123     -6.79177 
     0.91881      0.08113      0.08113     -6.79149 
     0.91891      0.08103      0.08103     -6.79121 
     0.91901      0.08093      0.08093     -6.79093 
     0.91911      0.08083      0.08083     -6.79064 
     0.91921      0.08073      0.08073     -6.79036 
     0.91931      0.08063      0.08063     -6.79008 
     0.91941      0.08053      0.08053     -6.78979 
     0.91951      0.08043      0.08043     -6.78951 
     0.91961      0.08033      0.08033     -6.78922 
     0.91971      0.08023      0.08023     -6.78893 
     0.91981      0.08013      0.08013     -6.78865 
     0.91991      0.08003      0.08003     -6.78836 
     0.92001      0.07993      0.07993     -6.78807 
     0.92011      0.07983      0.07983     -6.78778 
     0.92021      0.07973      0.07973     -6.78749 
     0.92031      0.07963      0.07963     -6.78720 
     0.92041      0.07953      0.07953     -6.78691 
     0.92051      0.07943      0.07943     -6.78662 
     0.92061      0.07933      0.07933     -6.78633 
     0.92071      0.07923      0.07923     -6.78604 
     0.92081      0.07913      0.07913     -6.78575 
     0.92091      0.07903      0.07903     -6.78546 
     0.92101      0.07893      0.07893     -6.78516 
     0.92111      0.07883      0.07883     -6.78487 
     0.92121      0.07873      0.07873     -6.78457 
     0.92131      0.07863      0.07863     -6.78428 
     0.92141      0.07853      0.07853     -6.78398 
     0.92151      0.07843      0.07843     -6.78369 
     0.92161      0.07833      0.07833     -6.78339 
     0.92171      0.07823      0.07823     -6.78309 
     0.92181      0.07813      0.07813     -6.78280 
     0.92191      0.07803      0.07803     -6.78250 
     0.92201      0.07794      0.07794     -6.78220 
     0.92211      0.07784      0.07784     -6.78190 
     0.92221      0.07774      0.07774     -6.78160 
     0.92231      0.07764      0.07764     -6.78130 
     0.92241      0.07754      0.07754     -6.78100 
     0.92251      0.07744      0.07744     -6.78070 
     0.92261      0.07734      0.07734     -6.78039 
     0.92271      0.07724      0.07724     -6.78009 
     0.92281      0.07714      0.07714     -6.77979 
     0.92291      0.07704      0.07704     -6.77948 
     0.92301      0.07694      0.07694     -6.77918 
     0.92311      0.07684      0.07684     -6.77887 
     0.92321      0.07674      0.07674     -6.77857 
     0.92331      0.07664      0.07664     -6.77826 
     0.92341      0.07654      0.07654     -6.77796 
     0.92351      0.07644      0.07644     -6.77765 
     0.92361      0.07634      0.07634     -6.77734 
     0.92371      0.07624      0.07624     -6.77703 
     0.92381      0.07614      0.07614     -6.77672 
     0.92391      0.07604      0.07604     -6.77641 
     0.92401      0.07594      0.07594     -6.77610 
     0.92411      0.07584      0.07584     -6.77579 
     0.92421      0.07574      0.07574     -6.77548 
     0.92431      0.07564      0.07564     -6.77517 
     0.92441      0.07554      0.07554     -6.77485 
     0.92451      0.07544      0.07544     -6.77454 
     0.92461      0.07534      0.07534     -6.77423 
     0.92471      0.07524      0.07524     -6.77391 
     0.92481      0.07514      0.07514     -6.77360 
     0.92491      0.07504      0.07504     -6.77328 
     0.92501      0.07494      0.07494     -6.77296 
     0.92511      0.07484      0.07484     -6.77265 
     0.92521      0.07474      0.07474     -6.77233 
     0.92531      0.07464      0.07464     -6.77201 
     0.92541      0.07454      0.07454     -6.77169 
     0.92551      0.07444      0.07444     -6.77137 
     0.92561      0.07434      0.07434     -6.77105 
     0.92571      0.07424      0.07424     -6.77073 
     0.92581      0.07414      0.07414     -6.77041 
     0.92591      0.07404      0.07404     -6.77009 
     0.92601      0.07394      0.07394     -6.76977 
     0.92611      0.07384      0.07384     -6.76944 
     0.92621      0.07374      0.07374     -6.76912 
     0.92631      0.07364      0.07364     -6.76879 
     0.92641      0.07354      0.07354     -6.76847 
     0.92651      0.07344      0.07344     -6.76814 
     0.92661      0.07334      0.07334     -6.76782 
     0.92671      0.07324      0.07324     -6.76749 
     0.92681      0.07314      0.07314     -6.76716 
     0.92691      0.07304      0.07304     -6.76683 
     0.92701      0.07294      0.07294     -6.76650 
     0.92711      0.07284      0.07284     -6.76617 
     0.92721      0.07274      0.07274     -6.76584 
     0.92731      0.07264      0.07264     -6.76551 
     0.92741      0.07254      0.07254     -6.76518 
     0.92751      0.07244      0.07244     -6.76485 
     0.92761      0.07234      0.07234     -6.76452 
     0.92771      0.07224      0.07224     -6.76418 
     0.92781      0.07214      0.07214     -6.76385 
     0.92791      0.07204      0.07204     -6.76351 
     0.92801      0.07194      0.07194     -6.76318 
     0.92811      0.07184      0.07184     -6.76284 
     0.92821      0.07174      0.07174     -6.76250 
     0.92831      0.07164      0.07164     -6.76217 
     0.92841      0.07154      0.07154     -6.76183 
     0.92851      0.07144      0.07144     -6.76149 
     0.92861      0.07134      0.07134     -6.76115 
     0.92871      0.07124      0.07124     -6.76081 
     0.92881      0.07114      0.07114     -6.76047 
     0.92891      0.07104      0.07104     -6.76012 
     0.92901      0.07094      0.07094     -6.75978 
     0.92911      0.07084      0.07084     -6.75944 
     0.92921      0.07074      0.07074     -6.75910 
     0.92931      0.07064      0.07064     -6.75875 
     0.92941      0.07054      0.07054     -6.75841 
     0.92951      0.07044      0.07044     -6.75806 
     0.92961      0.07034      0.07034     -6.75771 
     0.92971      0.07024      0.07024     -6.75737 
     0.92981      0.07014      0.07014     -6.75702 
     0.92991      0.07004      0.07004     -6.75667 
     0.93001      0.06994      0.06994     -6.75632 
     0.93011      0.06984      0.06984     -6.75597 
     0.93021      0.06974      0.06974     -6.75562 
     0.93031      0.06964      0.06964     -6.75527 
     0.93041      0.06954      0.06954     -6.75491 
     0.93051      0.06944      0.06944     -6.75456 
     0.93061      0.06934      0.06934     -6.75421 
     0.93071      0.06924      0.06924     -6.75385 
     0.93081      0.06914      0.06914     -6.75350 
     0.93091      0.06904      0.06904     -6.75314 
     0.93101      0.06894      0.06894     -6.75278 
     0.93111      0.06884      0.06884     -6.75242 
     0.93121      0.06875      0.06875     -6.75207 
     0.93131      0.06865      0.06865     -6.75171 
     0.93141      0.06855      0.06855     -6.75135 
     0.93151      0.06845      0.06845     -6.75099 
     0.93161      0.06835      0.06835     -6.75063 
     0.93171      0.06825      0.06825     -6.75026 
     0.93181      0.06815      0.06815     -6.74990 
     0.93191      0.06805      0.06805     -6.74954 
     0.93201      0.06795      0.06795     -6.74917 
     0.93211      0.06785      0.06785     -6.74881 
     0.93221      0.06775      0.06775     -6.74844 
     0.93231      0.06765      0.06765     -6.74807 
     0.93241      0.06755      0.06755     -6.74771 
     0.93251      0.06745      0.06745     -6.74734 
     0.93261      0.06735      0.06735     -6.74697 
     0.93271      0.06725      0.06725     -6.74660 
     0.93281      0.06715      0.06715     -6.74623 
     0.93291      0.06705      0.06705     -6.74586 
     0.93301      0.06695      0.06695     -6.74549 
     0.93311      0.06685      0.06685     -6.74511 
     0.93321      0.06675      0.06675     -6.74474 
     0.93331      0.06665      0.06665     -6.74436 
     0.93341      0.06655      0.06655     -6.74399 
     0.93351      0.06645      0.06645     -6.74361 
     0.93361      0.06635      0.06635     -6.74324 
     0.93371      0.06625      0.06625     -6.74286 
     0.93381      0.06615      0.06615     -6.74248 
     0.93391      0.06605      0.06605     -6.74210 
     0.93401      0.06595      0.06595     -6.74172 
     0.93411      0.06585      0.06585     -6.74134 
     0.93421      0.06575      0.06575     -6.74096 
     0.93431      0.06565      0.06565     -6.74057 
     0.93441      0.06555      0.06555     -6.74019 
     0.93451      0.06545      0.06545     -6.73981 
     0.93461      0.06535      0.06535     -6.73942 
     0.93471      0.06525      0.06525     -6.73904 
     0.93481      0.06515      0.06515     -6.73865 
     0.93491      0.06505      0.06505     -6.73826 
     0.93501      0.06495      0.06495     -6.73787 
     0.93511      0.06485      0.06485     -6.73748 
     0.93521      0.06475      0.06475     -6.73709 
     0.93531      0.06465      0.06465     -6.73670 
     0.93541      0.06455      0.06455     -6.73631 
     0.93551      0.06445      0.06445     -6.73592 
     0.93561      0.06435      0.06435     -6.73552 
     0.93571      0.06425      0.06425     -6.73513 
     0.93581      0.06415      0.06415     -6.73473 
